2.1138700  -1.0259900  -2.9994500  2.1446100  -0.077450700
-6.5298400  -1.7444400  0.80133100  2.2189000  1.5011800
-0.028689900  -8.4818700  -1.4020500  0.93569700  -1.6015100
0.82314900  -2.1596300  0.22776800  3.0277100  -0.52046600
1.6525600  -11.624200  -1.9663100  3.4233000  0.18835000
-1.0705800  -6.8828800  0.34153400  -6.8310500  0.30003100
0.034042900  -8.1875200  -2.1011900  4.2552500  0.63545100
0.79323100  -4.2820300  -2.0568500  2.1483300  -0.46993100
1.4663900  -1.0357500  -1.0460200  2.7459900  -0.18648200
1.8799400  5.9864100  1.0988100  0.062075300  -1.3385700
3.6488500  -3.3546400  -4.4545800  0.11169800  0.65625800
-12.054400  -10.603900  -6.4313100  -6.6629700  3.4004600
-7.5895600  -0.018494500  -1.7312500  -1.0941400  -1.8659900
-2.2081100  1.0187900  -0.31060800  -3.1228700  -1.7268300
0.94115600  -2.1396900  2.9683500  -2.4512400  0.24791700
-2.4417100  2.8728000  -2.4846400  0.0000000  0.0000000
2.7013100  2.8037400  1.6591700  -3.8477200  0.90679000
3.0685200  -3.0929800  0.10350300  -0.68151700  0.79317700
-8.8741200  -11.342400  -1.8768300  2.9793700  1.6813500
1.7524800  0.97187300  -2.4265800  1.9176900  0.14124400
1.8117600  -4.7212900  -4.6665500  0.24337500  0.79533600
-15.358100  -5.3895700  -2.0846900  -7.2839100  0.21277100
-2.9466800  -8.1137900  -1.9930500  -0.90406900  -1.8726000
0.50496900  4.3127400  -0.51405200  0.60447500  -1.2228600
-8.6645300  -4.7992500  -3.0576900  -2.3903700  -3.7322200
-1.5585700  -4.6271300  -2.5355000  -2.7108500  0.15121900
-0.22895500  7.3861300  0.37671700  0.68961400  0.20586000
3.2724700  -4.4805600  -0.43034600  -2.7926800  -1.0798400
-20.564800  -1.9912300  -3.7640100  -0.40113600  0.0069481000
0.056234800  -5.0640900  -2.5801500  2.8392900  0.29668200
1.7294500  -5.3581200  -0.56379400  3.4419500  -2.0462000
-2.3261400  -8.7203100  -0.65842700  -1.9208300  2.6064100
-13.706800  2.6943500  -3.2104000  -0.20855000  0.84020200
-8.4135000  -2.8321500  -2.6485800  0.71212400  1.2961400
2.1399300  0.54239900  -0.48423500  0.22338300  -0.34013000
3.6986700  -7.4773100  -1.9810700  1.9863300  -0.065118700
-3.5339800  -3.5967400  -0.75691700  -0.71608200  -1.1690500
1.3472600  -1.0007300  -1.2784700  2.2703700  2.0316500
-3.0530600  -3.5385900  0.080946800  0.67926600  0.0000000
3.8881100  4.7450800  -1.4092600  -1.4734700  -0.19985800
-24.924400  -2.9632300  -6.2162100  -1.0612100  1.4781300
2.2949500  -8.2211200  -1.2223300  2.4522200  -1.9123700
5.0392300  0.056816700  -3.8871700  -1.0293600  0.32151800
-1.4855400  3.2232600  0.78218800  0.85510900  0.64923500
-1.0710300  9.4219300  -0.51907300  0.30439100  -0.64695200
0.16385300  -3.8452500  0.29684300  0.97342300  1.9395800
-4.1217000  -1.0481500  -0.61262900  1.1286800  -1.9935300
-3.6718500  1.7560400  3.5729800  -4.3990000  -1.3936200
5.1263600  -4.6126500  -3.4689700  -0.47389700  0.17690700
-7.0004600  0.60780300  -3.1433200  1.8295400  -0.72663400
-1.5826800  0.15217000  1.5690100  0.00091965100  0.052752100
3.0695200  -1.6111700  -1.8429800  -2.9731700  0.0000000
-5.6337500  4.5248800  0.14638200  1.1500300  -0.48876800
-47.978600  -0.58648800  -10.648700  -19.333200  -20.509700
1.2886800  -4.0803300  1.1560000  -1.7566800  -0.58568600
3.1737600  -3.1363800  1.9590900  -4.2370000  0.40057000
-4.2261700  -2.8941200  1.4598500  2.0264300  -0.98709600
-6.0081500  -1.2513000  -3.6828100  1.0155100  0.38016600
-2.2648500  0.18132400  -1.0037900  1.5139900  -2.2345600
-1.0393100  1.9771800  -2.0483600  3.2079100  0.0000000
-3.1067500  6.0807800  0.095244800  0.70576900  -0.76417800
-5.2778700  1.3371100  -1.3560900  1.9000300  1.3182000
0.15180400  -9.9650000  1.1290200  -2.4108800  0.17027200
-6.8551500  -2.4019000  -0.23687500  1.7906700  -3.7576400
-1.2682400  4.1083100  0.077849700  -1.9782500  0.15872800
-4.6408500  -15.566000  2.0912900  1.1953900  -0.11019400
-10.702700  -3.7296200  2.2771200  -0.10480900  -0.40634200
-3.5815700  -5.8124300  -0.30123300  1.0639400  -1.8230400
2.4165000  -4.8412400  0.57730400  3.3776500  2.9761100
2.4629300  -4.6620400  -2.0300600  -4.8291900  1.1682000
1.3832700  -0.40627500  -1.7938500  -3.6521300  -0.023444400
3.3517000  -1.6286600  -2.6457900  -0.86782500  0.99341800
-0.69002700  -1.7005900  1.9903000  -1.2078400  -0.16825200
-7.4805500  -8.5746200  3.0347300  -2.1485600  4.9533700
-0.080172900  -6.4135200  0.48395100  2.1117600  1.7762500
2.8110200  -7.8977900  -2.3843900  0.46027600  2.1750800
5.6039900  -0.32816600  -3.1329700  -1.7102500  -0.39173300
1.6074500  -7.1377600  1.0665100  0.79131900  -0.76337800
-8.9538600  1.5111600  -4.7547000  3.4463800  2.1438500
-0.55584700  -1.8252200  -0.11254000  3.1751200  -0.87275600
-17.799700  4.7144400  -3.2277200  -4.4438300  -4.7273000
-4.1969000  -0.050151200  2.2545200  -1.6666700  -2.5810800
-2.6398200  -8.5368200  -0.33244500  0.44672200  -2.9469600
-2.1474700  -1.0855500  -5.3775400  1.5172300  -0.066690400
0.66949500  5.1646200  0.081484800  -1.4605300  0.74684600
0.45122700  -8.4229800  -2.5760800  2.8742800  -2.7487400
4.3518600  0.23222900  -5.5605000  0.31748400  -0.25489000
-2.4107100  -1.0070100  -0.30986700  0.59689500  0.33762500
3.3314800  3.4557500  -2.5885500  -1.7272000  -0.053697700
4.3038500  0.45407700  -2.4815600  -0.18677600  -0.19515900
4.0523300  -1.1324800  -2.8564900  -1.5206000  0.32562600
-2.5857600  3.4670800  3.1241500  -2.7833500  -2.8907200
-2.2344600  -0.37829600  3.0035800  -4.2453600  0.72115700
-6.0296100  -5.7599900  -1.4010000  0.57215000  0.81529500
0.68391000  -0.51812200  0.83329700  2.3731600  -0.86288400
0.75451900  -3.3967500  -0.95707400  1.4245400  -0.83464800
1.3608400  0.31968000  -0.77949600  -0.045284100  0.32238900
-4.2176200  -6.2838700  1.2230300  1.4444200  -2.3920300
-1.4864100  2.3315700  1.6347800  -0.66274200  -1.2645000
-0.62504000  4.0933300  -0.43196300  0.59603200  -0.28695600
-1.6311900  -4.7096100  -0.87111400  1.5882000  -2.3884900
-2.6879600  0.10472700  -0.89718100  2.2388600  0.34954600
-1.1762400  2.6316900  -1.2118700  1.8963900  -0.34379800
-13.674600  -5.0240000  -2.3214300  -1.1537100  -0.42368600
-4.6801300  4.7701200  -3.0424000  -0.49637300  -3.5663600
-41.360100  -17.256200  -11.444000  -4.0747500  -2.9077500
1.7987800  -4.0914600  1.4630200  -2.5705000  0.49701300
-1.3221300  -3.1705400  3.4249000  -2.1655800  -2.5046700
-1.5543800  4.3400700  -0.15571300  0.053471800  -1.0830100
-24.516300  0.80374900  -8.0351400  -4.0420100  -9.3598400
-1.9918900  -0.14486800  2.4124700  0.14835700  0.22150800
2.7496300  2.0774400  -1.2841600  -2.5656300  -0.023005000
-0.57932700  -1.9199900  -1.8921600  3.9988600  2.7907800
3.8909200  -4.0439000  -1.4007500  -0.41107200  0.12007300
-7.2806800  4.8307600  -1.8810300  -4.7268100  -6.0528100
-10.178400  -2.5334200  -3.1393200  -0.28578900  -0.73617200
0.16333200  -3.4014800  2.2180100  -2.0867300  1.1840700
3.6825600  -2.2786600  -1.9748800  -0.70649100  -0.28213400
-5.9798400  -6.3857800  0.65985500  -2.4015200  0.040681800
0.80206600  3.8559000  -2.0816600  0.75136100  -0.80560600
1.1643200  -6.4080700  0.84914800  -0.40233200  0.19752000
-10.843500  -7.4196900  -1.5080600  -5.6375200  -6.2308300
-2.7396100  0.51743300  0.15332200  -0.78694100  3.3513500
-11.821600  -2.1484400  0.0075596700  -1.6390400  -4.4856800
-0.025120100  -4.0187100  0.30269300  -0.55577400  0.39504800
-7.5744800  4.6182100  -1.4635400  1.3453400  -0.25207900
-2.8302300  2.9265900  0.90783300  0.79298300  -0.93450500
2.6174100  -4.1858900  1.2961700  -3.7230200  1.5045500
-4.0213600  1.9835100  1.5899400  -0.0052230300  0.90073500
